           1  -1.8622222222222222       -8.8888888888888889E-003
           2  -1.8533333333333333       -2.0000000000000000E-002
           3  -1.8444444444444446       -2.2222222222222223E-002
           4  -1.8355555555555556       -4.2222222222222223E-002
           5  -1.8355555555555556       -3.5555555555555556E-002
           6  -1.8444444444444446       -3.1111111111111110E-002
           7  -1.8355555555555556       -2.6666666666666668E-002
           8  -1.8266666666666667       -4.6666666666666669E-002
           9  -1.8355555555555556       -6.8888888888888888E-002
          10  -1.8311111111111111       -8.8888888888888892E-002
          11  -1.8355555555555556       -7.7777777777777779E-002
          12  -1.8400000000000001       -7.5555555555555556E-002
          13  -1.8444444444444446       -8.8888888888888892E-002
          14  -1.8444444444444446      -0.10444444444444445     
          15  -1.8400000000000001      -0.10888888888888888     
          16  -1.8400000000000001      -0.12222222222222222     
          17  -1.8311111111111111      -0.12444444444444444     
          18  -1.8355555555555556      -0.11777777777777777     
          19  -1.8266666666666667      -0.12000000000000000     
          20  -1.8266666666666667      -0.10000000000000001     
          21  -1.8222222222222222      -0.10222222222222223     
          22  -1.8266666666666667      -0.10222222222222223     
          23  -1.8222222222222222      -0.10444444444444445     
          24  -1.8355555555555556      -0.10888888888888888     
          25  -1.8355555555555556      -0.11555555555555555     
          26  -1.8311111111111111      -0.12000000000000000     
          27  -1.8133333333333332      -0.12444444444444444     
          28  -1.8222222222222222      -0.11777777777777777     
          29  -1.8222222222222222      -0.12666666666666668     
          30  -1.8222222222222222      -0.12000000000000000     
          31  -1.8444444444444446      -0.13333333333333333     
          32  -1.8400000000000001      -0.14222222222222222     
          33  -1.8355555555555556      -0.15555555555555556     
          34  -1.8444444444444446      -0.15111111111111111     
          35  -1.8311111111111111      -0.14666666666666667     
          36  -1.8355555555555556      -0.15333333333333332     
          37  -1.8355555555555556      -0.15555555555555556     
          38  -1.8311111111111111      -0.15777777777777777     
          39  -1.8266666666666667      -0.15777777777777777     
          40  -1.8355555555555556      -0.15777777777777777     
          41  -1.8444444444444446      -0.16000000000000000     
          42  -1.8355555555555556      -0.15777777777777777     
          43  -1.8355555555555556      -0.14222222222222222     
          44  -1.8311111111111111      -0.15111111111111111     
          45  -1.8355555555555556      -0.13777777777777778     
          46  -1.8266666666666667      -0.12888888888888889     
          47  -1.8266666666666667      -0.13111111111111112     
          48  -1.8400000000000001      -0.14000000000000001     
          49  -1.8355555555555556      -0.14444444444444443     
          50  -1.8444444444444446      -0.16666666666666666     
          51  -1.8444444444444446      -0.17999999999999999     
          52  -1.8400000000000001      -0.16222222222222221     
          53  -1.8400000000000001      -0.16666666666666666     
          54  -1.8444444444444446      -0.17555555555555555     
          55  -1.8355555555555556      -0.16444444444444445     
          56  -1.8311111111111111      -0.16222222222222221     
          57  -1.8311111111111111      -0.15111111111111111     
          58  -1.8266666666666667      -0.16000000000000000     
          59  -1.8266666666666667      -0.14222222222222222     
          60  -1.8266666666666667      -0.13777777777777778     
          61  -1.8311111111111111      -0.12888888888888889     
          62  -1.8266666666666667      -0.11555555555555555     
          63  -1.8355555555555556      -0.12222222222222222     
          64  -1.8311111111111111      -0.10000000000000001     
          65  -1.8311111111111111       -9.3333333333333338E-002
          66  -1.8266666666666667      -0.10000000000000001     
          67  -1.8222222222222222       -9.5555555555555560E-002
          68  -1.8355555555555556       -8.4444444444444447E-002
          69  -1.8266666666666667       -7.7777777777777779E-002
          70  -1.8311111111111111       -7.1111111111111111E-002
          71  -1.8444444444444446       -7.5555555555555556E-002
          72  -1.8400000000000001       -4.8888888888888891E-002
          73  -1.8488888888888888       -6.2222222222222220E-002
          74  -1.8444444444444446       -6.2222222222222220E-002
          75  -1.8488888888888888       -6.2222222222222220E-002
          76  -1.8444444444444446       -4.8888888888888891E-002
          77  -1.8444444444444446       -4.4444444444444446E-002
          78  -1.8444444444444446       -3.7777777777777778E-002
          79  -1.8311111111111111       -1.3333333333333334E-002
          80  -1.8266666666666667       -2.8888888888888888E-002
          81  -1.8311111111111111       -1.3333333333333334E-002
          82  -1.8133333333333332       -1.7777777777777778E-002
          83  -1.8355555555555556       -2.2222222222222222E-003
          84  -1.8266666666666667       -1.5555555555555555E-002
          85  -1.8355555555555556       -4.4444444444444444E-003
          86  -1.8355555555555556       -2.2222222222222222E-003
          87  -1.8355555555555556        6.6666666666666671E-003
          88  -1.8400000000000001        6.6666666666666671E-003
          89  -1.8444444444444446       -2.2222222222222222E-003
          90  -1.8444444444444446        4.4444444444444444E-003
          91  -1.8355555555555556       -2.2222222222222222E-003
          92  -1.8266666666666667        2.2222222222222222E-003
          93  -1.8222222222222222        4.4444444444444444E-003
          94  -1.8311111111111111        1.7777777777777778E-002
          95  -1.8311111111111111        2.2222222222222222E-003
          96  -1.8266666666666667        1.1111111111111112E-002
          97  -1.8311111111111111        1.5555555555555555E-002
          98  -1.8266666666666667        1.3333333333333334E-002
          99  -1.8355555555555556        8.8888888888888889E-003
         100  -1.8311111111111111       -6.6666666666666671E-003
         101  -1.8355555555555556       -1.3333333333333334E-002
         102  -1.8311111111111111       -1.5555555555555555E-002
         103  -1.8222222222222222       -1.1111111111111112E-002
         104  -1.8222222222222222        1.3333333333333334E-002
         105  -1.8355555555555556        6.6666666666666671E-003
         106  -1.8222222222222222        4.4444444444444444E-003
         107  -1.8133333333333332        1.1111111111111112E-002
         108  -1.8266666666666667        4.4444444444444444E-003
         109  -1.8266666666666667       -1.1111111111111112E-002
         110  -1.8177777777777777        0.0000000000000000     
         111  -1.8266666666666667       -2.2222222222222223E-002
         112  -1.8222222222222222       -1.7777777777777778E-002
         113  -1.8400000000000001       -8.8888888888888889E-003
         114  -1.8533333333333333        6.6666666666666671E-003
         115  -1.8533333333333333        2.0000000000000000E-002
         116  -1.8444444444444446        2.4444444444444446E-002
         117  -1.8400000000000001        3.3333333333333333E-002
         118  -1.8266666666666667        3.5555555555555556E-002
         119  -1.8311111111111111        5.3333333333333337E-002
         120  -1.8355555555555556        5.7777777777777775E-002
         121  -1.8400000000000001        7.1111111111111111E-002
         122  -1.8355555555555556        7.1111111111111111E-002
         123  -1.8266666666666667        5.9999999999999998E-002
         124  -1.8266666666666667        5.5555555555555552E-002
         125  -1.8311111111111111        5.7777777777777775E-002
         126  -1.8355555555555556        6.6666666666666666E-002
         127  -1.8355555555555556        4.0000000000000001E-002
         128  -1.8311111111111111        5.9999999999999998E-002
         129  -1.8266666666666667        8.8888888888888892E-002
         130  -1.8266666666666667        4.4444444444444446E-002
         131  -1.8355555555555556        5.9999999999999998E-002
         132  -1.8400000000000001        5.3333333333333337E-002
         133  -1.8488888888888888        5.1111111111111114E-002
         134  -1.8444444444444446        7.3333333333333334E-002
         135  -1.8177777777777777        6.2222222222222220E-002
         136  -1.8133333333333332        5.3333333333333337E-002
         137  -1.8311111111111111        4.0000000000000001E-002
